CustomerID,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
4741,780,37,8,9075.45055606449,1,1,0,55311.646139181015,1
4742,475,73,0,21307.338721674383,2,1,1,153389.02948606267,0
4743,849,31,7,162907.39217251845,2,1,1,21319.642063273575,1
4744,750,50,1,124709.90988352714,3,0,1,36045.46886592077,0
4745,458,27,6,38196.40610804058,2,1,1,71500.59594755876,0
4746,573,33,5,80959.08117234765,1,0,1,22733.726739485388,1
4747,845,79,9,107734.49999632456,1,1,1,143003.57753623306,0
4748,627,21,1,168721.96582748834,2,1,0,166985.1893625353,0
4749,417,44,2,12082.398338898836,3,1,0,155678.34810485342,0
4750,418,45,3,119344.45787347248,1,0,0,46006.514521143916,0
4751,514,78,6,143407.1843173368,1,0,0,164702.98893878396,0
4752,838,60,7,195578.37158209187,2,0,1,169128.20916772477,0
4753,654,33,1,161432.01565843687,3,0,1,37375.07651433067,0
4754,746,76,7,55245.46271305468,3,1,0,108629.66779558436,0
4755,511,69,8,141915.838775653,2,1,1,143862.52847623295,0
4756,714,50,6,152655.57698539543,1,1,0,93203.34524838366,0
4757,691,65,0,145947.09998367904,2,0,1,180067.88592445132,0
4758,658,36,5,164028.813590374,2,1,0,115245.48314928595,0
4759,728,38,7,180745.9952427275,2,1,0,41981.54495779227,0
4760,692,39,4,19685.97379786805,1,1,0,115478.1523619804,1
4761,784,26,1,20952.77153622377,1,0,1,123939.08585860668,0
4762,736,26,4,159279.9977541292,2,1,0,191653.38682305667,0
4763,391,26,7,50474.49530429418,3,1,0,95957.89059386382,0
4764,703,44,1,11708.28439001559,2,1,1,180745.8753977288,0
4765,765,34,0,80245.83619612116,1,1,1,77594.63790441613,0
4766,458,61,3,163975.38236521563,3,1,1,101414.66590297344,0
4767,400,74,3,25313.004762796078,3,1,1,141548.72164152906,0
4768,599,62,8,134368.3943608935,1,1,0,179390.9953442268,0
4769,846,25,2,723.1723543135394,1,1,0,159341.0724562369,0
4770,690,33,3,21947.489442489987,2,0,1,47982.962648041925,0
4771,779,35,2,70170.06915369736,1,1,1,54865.56196004325,0
4772,732,78,1,16720.456204882805,3,0,0,32279.04300990876,0
4773,841,76,3,169180.33348742258,2,1,1,131866.20357634086,0
4774,370,50,7,172814.10062909377,2,0,1,99259.79300295602,0
4775,649,18,0,151114.14061990485,3,0,0,177650.52960418476,0
4776,488,29,7,48495.926279123494,1,1,0,198093.5583151981,0
4777,708,23,7,104649.41504799596,2,1,1,178140.33542379027,0
4778,673,58,2,36837.70510467428,3,0,0,28392.170157121676,0
4779,848,72,9,56255.69001462216,3,1,1,189984.57647991183,0
4780,734,22,9,103201.05843475822,3,1,1,38538.00767895789,0
4781,441,76,5,147002.76169215955,1,1,1,100496.89516410009,0
4782,796,33,3,18930.876078727833,1,1,1,73519.42011857271,0
4783,629,35,0,59339.33952561723,1,0,1,48160.096909143875,1
4784,474,66,0,185324.26971438446,1,0,0,50822.73725039758,1
4785,832,35,4,85824.66355637764,3,1,0,82250.11261036359,0
4786,746,18,7,187773.9347818629,2,1,0,24570.934468432697,0
4787,460,36,0,198280.10831042714,3,1,0,31638.158165085413,0
4788,703,71,1,105331.96522228318,2,1,1,148570.38121303346,1
4789,488,78,6,57608.801956970114,2,1,0,132721.88130248242,1
4790,833,25,7,158155.3617145158,2,1,1,37884.39666762423,0
4791,784,20,2,31862.14710500299,1,0,1,97821.99798840219,0
4792,622,75,7,50409.37193441411,3,1,1,129387.67956258856,0
4793,448,42,0,156975.98189985644,2,0,1,37575.828393640215,0
4794,601,75,8,86729.18494640598,3,1,1,194959.4160698052,1
4795,687,22,1,40307.58739753335,1,0,1,172730.54047800123,1
4796,453,72,1,130225.14899046489,2,1,1,60904.39210053149,1
4797,563,57,3,146552.37227633657,1,1,1,113395.40170509469,0
4798,598,36,9,25014.247890113817,1,1,1,111383.17480738038,0
4799,501,35,2,55396.051994986825,3,1,0,80157.95073127684,0
4800,599,67,3,44255.35107444665,2,1,1,156734.46393964326,1
4801,624,70,5,75970.92575249042,1,1,1,138491.47346911288,1
4802,514,48,6,152688.9791152129,3,0,1,175559.11978190858,0
4803,836,50,4,142741.62045486484,2,1,0,20918.054964568415,0
4804,690,64,1,132504.78207674078,2,1,1,128720.49694719128,1
4805,357,35,2,1257.1091737182405,1,1,0,198696.32108570953,0
4806,633,78,9,28428.662676077885,1,1,1,162056.80954000715,0
4807,354,74,2,44659.509820413354,1,0,1,81976.8659521203,0
4808,494,56,4,54391.16920776992,1,1,1,48098.1132682833,1
4809,450,33,4,29285.30832978,2,1,1,97090.31974611724,0
4810,513,33,3,82063.11029477793,1,1,0,96368.4974671673,0
4811,723,64,7,15036.117002805182,1,1,0,125349.24283902434,1
4812,496,55,5,150004.43807755614,1,1,1,31891.859292544403,0
4813,413,58,5,157544.157459221,2,1,0,89694.47379974215,0
4814,440,24,0,114853.33792017962,3,1,1,173862.9517765572,0
4815,466,31,5,17940.975408393566,3,1,1,135852.02598425298,0
4816,703,60,2,178016.6339093516,2,1,0,98245.5094507741,0
4817,616,70,5,193127.16574162288,3,0,0,75844.974990499,0
4818,659,65,9,40472.712064357875,2,1,1,70360.43510555584,0
4819,522,42,5,140927.96388814395,1,0,1,154715.3707941456,0
4820,396,49,1,168387.72612849716,3,1,0,97162.2217197133,0
4821,489,55,0,107968.70450854045,2,1,0,64320.728051877064,0
4822,595,39,2,64664.61990534978,2,1,0,166289.88503251853,0
4823,498,76,4,95711.74301607053,1,1,1,67809.35475604751,0
4824,595,33,3,102453.7501568904,2,1,1,31599.110857962136,0
4825,744,69,6,80127.40883760559,3,1,1,118656.70738552131,0
4826,836,46,3,185968.49872674124,1,1,1,70229.43165545209,0
4827,825,33,7,148776.62218850042,2,1,1,20879.03547681575,0
4828,354,29,6,48260.3284509928,1,0,0,110280.60724504846,1
4829,814,34,9,117111.4374639737,2,1,1,181017.9299344064,0
4830,533,54,8,137737.83018623348,3,1,1,135944.12520205812,1
4831,369,44,0,28031.284340426057,3,1,1,23267.7796185495,1
4832,774,42,4,71685.14847602976,1,1,1,88177.96861470095,0
4833,395,30,3,181109.6563207832,2,0,0,64467.39299100896,0
4834,361,25,5,113434.6200370403,1,1,1,140679.65365233063,0
4835,419,73,0,43399.54921206337,1,1,1,102243.7655444137,0
4836,366,22,5,24556.959623830153,3,1,0,51092.06213978293,0
4837,720,29,0,103645.37869497554,1,1,1,102131.81929483422,1
4838,496,58,0,109537.14460582881,2,0,0,187650.95820338983,0
4839,503,20,7,66882.89027092246,3,1,1,93943.71581846125,0
4840,653,52,1,126083.20568382369,2,1,1,176659.6111112111,1
4841,457,50,9,13736.937243877745,1,1,0,105579.21319616064,0
4842,585,74,5,29027.938653228124,3,1,1,156376.8943559109,0
4843,657,39,5,109254.76420225184,2,0,0,161452.8769876929,0
4844,701,67,5,12363.13876889079,2,1,0,156934.1373325598,0
4845,419,73,7,176181.75299822012,1,0,1,134929.7136875637,0
4846,532,61,3,28429.27409130336,2,1,1,191447.89101279163,0
4847,599,26,2,134783.97481690728,1,0,0,187144.01343422013,0
4848,577,58,5,78240.68834288504,1,0,0,74501.07123441671,0
4849,451,35,3,79957.5495084497,1,0,1,145039.0123393729,0
4850,424,67,1,152977.90572222875,1,1,1,139662.213479117,0
4851,766,46,5,99892.42683458279,3,1,0,56046.989236975365,0
4852,795,56,9,145131.09272877328,2,1,1,67712.2566345754,0
4853,565,44,4,101038.24575055385,2,0,0,75935.71951104784,0
4854,756,53,8,118581.06828105268,3,1,1,79685.54431233057,1
4855,748,62,5,152142.92557393282,1,1,0,173785.28690760632,0
4856,760,34,2,121461.74858425507,1,1,0,156323.57382309728,1
4857,552,73,4,123123.02187775772,1,1,0,165392.19606878216,0
4858,541,51,9,157843.91828551888,1,1,1,184344.4784392648,0
4859,598,63,7,189817.36316387466,3,1,0,112581.5703314067,1
4860,848,20,8,75343.23078706735,2,0,0,170377.7629613684,0
4861,591,22,7,115423.43144519025,1,1,0,145160.9772848822,0
4862,814,31,2,17254.63154670912,1,1,0,103662.80940096489,1
4863,528,20,8,71760.77611377339,1,1,1,54893.71949339721,0
4864,786,40,2,82409.8451778772,2,1,1,97448.86765443218,0
4865,811,56,7,167047.4633648102,2,1,1,57184.1424304535,0
4866,568,47,9,102678.48042513536,3,1,0,71689.88936482728,1
4867,431,67,8,146213.27465969155,2,1,1,71032.61497237491,0
4868,441,62,6,3801.4800051342722,2,1,0,156985.99815575578,0
4869,784,78,3,92898.53392566311,1,1,0,111402.00682179586,0
4870,524,40,9,180263.53303271686,2,1,1,162765.70382895623,0
4871,588,44,8,44862.78186115702,1,1,1,177933.3149417484,0
4872,609,71,2,6304.437061422585,3,1,0,130100.54725242074,0
4873,740,27,2,86681.7467426953,1,1,1,93296.89789855189,0
4874,714,42,1,140886.36412951906,3,1,1,174218.99429065688,1
4875,512,30,9,90892.7013682939,2,1,1,122156.33952879382,0
4876,397,33,2,91995.66270225316,3,1,0,174248.61268289294,1
4877,678,58,0,133961.0082476639,1,1,1,67776.00471148753,1
4878,677,51,3,50877.7616566098,2,0,1,121836.57434640513,0
4879,465,72,7,150377.9583283955,2,1,1,58114.68633736881,0
4880,778,54,4,30622.706181146685,1,1,0,145704.2921229747,1
4881,686,78,1,79150.12105719754,2,1,0,125640.38102317191,0
4882,686,39,2,131201.6216941836,1,0,1,120079.95614763495,0
4883,718,34,0,165673.80144603955,3,1,1,135039.43680553362,1
4884,574,40,1,158306.21423301107,3,1,1,87572.52463433321,0
4885,701,71,0,144337.11986153957,2,1,1,54555.77148407858,0
4886,677,53,1,71819.27670727822,1,1,1,165154.28694181185,0
4887,496,66,2,24460.86325874477,1,1,1,89186.55902176765,1
4888,412,26,0,43366.84353859812,3,0,1,198008.5037865151,1
4889,643,69,8,172966.762915297,1,1,0,106580.39236900848,0
4890,672,19,9,171466.2740265319,2,0,1,108202.53900038391,1
4891,792,49,4,190312.17050780315,2,1,1,142007.31918300205,0
4892,674,73,7,15197.730379108321,3,1,1,140012.69224050845,1
4893,362,67,4,107361.81705549122,1,1,1,52493.37484333693,0
4894,780,70,7,129736.60898084671,2,0,1,69015.85300263399,1
4895,843,76,6,142131.4754133713,2,0,0,61672.95148304095,0
4896,538,39,3,128772.64700208604,2,1,0,29612.92135715723,0
4897,636,60,6,154002.2779804564,1,1,1,24034.002833476883,1
4898,557,30,5,71894.31525786831,3,1,1,136098.46690970217,0
4899,463,25,2,35886.55442709643,3,1,1,109746.46137039976,0
4900,829,76,8,40916.67443008771,2,1,1,181027.21249761982,0
4901,371,18,9,2395.7378940328676,3,1,1,74138.81763977905,0
4902,698,34,8,70064.37442124447,2,0,0,161752.43699158475,0
4903,563,29,4,18348.810175995455,2,0,0,38567.72610271351,0
4904,520,21,7,64297.738558038174,1,0,1,166959.49897550204,0
4905,672,70,6,125642.01543324956,2,0,1,185809.74868871833,0
4906,403,30,8,178895.611117364,2,1,1,132920.71105793054,0
4907,743,48,6,167921.09019810328,1,1,0,152472.82144651856,0
4908,647,78,3,50534.842391515376,1,1,1,197803.06022375758,0
4909,669,58,3,26816.62843960939,3,1,1,88073.6682205709,0
4910,475,76,7,38614.45475934626,1,1,1,25285.0183903174,0
4911,626,79,5,194197.33038072137,2,1,1,142868.5484474061,0
4912,813,24,8,109894.89593709816,1,1,1,22399.35807296421,1
4913,553,40,9,36500.44460011497,1,1,0,122296.02794088269,0
4914,543,41,6,168149.23093736303,3,0,1,127546.0279698691,0
4915,518,22,6,79038.24886251098,1,1,1,125210.12806165346,0
4916,501,22,3,179844.43039494546,2,1,1,49865.402426377186,0
4917,384,34,2,52135.4253668973,2,1,0,33801.69477078477,0
4918,533,47,7,78644.35176084723,2,1,0,183393.8637197718,0
4919,635,26,6,100989.55255801692,1,1,0,117488.24111287079,0
4920,406,23,3,178523.0668178063,1,1,0,78155.13500018892,0
4921,571,42,3,173751.48632101115,2,0,1,158914.1526994596,0
4922,652,36,0,114871.01406077557,1,0,1,185897.7703734233,0
4923,512,33,6,44355.101956178136,3,1,0,92758.93143410786,1
4924,368,38,0,80671.39434757503,3,1,0,37694.93875844163,0
4925,719,19,9,195126.6130731011,3,0,0,144670.9956410143,0
4926,613,27,9,121554.64477548041,3,1,1,183354.97505328959,0
4927,631,33,3,156219.55102483934,2,1,1,196473.27177710054,0
4928,462,54,2,89972.93907228395,1,1,1,166437.54077992134,0
4929,837,32,2,106401.45509336128,3,0,0,68279.00345445286,0
4930,676,30,0,85790.82244650881,2,0,1,84479.64288396717,1
4931,379,30,3,140584.1996123936,3,1,1,44613.14766905508,1
4932,484,49,0,170294.20277737547,1,1,1,148294.2035599955,0
4933,416,62,7,101472.70864491271,3,1,1,50465.792387781294,0
4934,414,64,0,96173.49172724514,3,1,1,97753.8963854092,0
4935,641,63,5,68057.2934196794,3,0,1,115716.00727818001,0
4936,374,25,6,35419.338858816765,3,0,0,88855.88940929285,0
4937,386,60,9,187849.54457502178,1,0,1,46945.28640898729,0
4938,350,35,1,63215.943735901004,2,0,1,72167.68007493974,0
4939,748,73,3,160138.2927148571,3,0,0,133897.7062472077,0
4940,386,53,2,143069.40425749484,2,1,1,150828.25856121135,0
4941,490,43,8,158183.52005562582,1,1,0,130634.50056011687,0
4942,581,27,6,187353.6266744205,1,1,1,193835.36068536833,1
4943,485,48,1,124674.15204417944,3,1,0,130453.44658530911,0
4944,738,50,5,179590.06867640893,2,1,1,60561.11607582015,0
4945,537,46,8,33539.464582458735,3,0,0,108389.52495100135,0
4946,477,22,2,125342.51519135752,1,1,1,170521.28774712654,0
4947,550,30,5,154455.12258292254,3,0,0,78644.29244291357,1
4948,476,18,2,54328.226148834816,3,1,1,152665.53761919794,0
4949,606,40,2,148150.760258393,2,0,1,161334.5474360635,0
4950,513,57,3,155695.36582324735,1,0,1,188113.74017106308,0
4951,384,20,8,166237.59120328896,3,0,1,92211.56970960942,0
4952,543,20,7,62576.582519186566,3,1,0,66696.36352192052,1
4953,540,24,0,136321.31803366184,3,1,0,111430.68622759114,0
4954,453,53,0,60850.65668195242,2,1,0,198862.9953470428,0
4955,372,52,6,147808.07749969108,1,1,1,182383.39475590084,0
4956,614,32,2,92594.73302914244,3,0,1,71111.91146338372,0
4957,639,57,6,119508.874905444,3,0,1,55408.83238778841,0
4958,779,20,8,83167.99628611378,3,1,1,105852.4315210108,0
4959,811,46,2,32396.58538596486,1,1,1,49839.41217564643,0
4960,733,47,2,35605.905921072736,2,1,0,156445.63409797935,0
4961,609,56,1,15513.7814524269,2,1,0,26590.268088887977,0
4962,763,35,9,123614.53594433235,3,1,1,60450.63385456327,0
4963,828,28,0,169727.67959061186,3,1,1,23279.745369299042,0
4964,707,60,8,4167.365252416189,2,1,1,60812.885673945806,0
4965,424,66,5,13247.900417670699,2,1,1,29416.20523587497,0
4966,704,77,5,91493.39846058206,2,1,0,141239.41814443172,1
4967,421,55,7,147544.14723363786,3,1,0,122649.28879429371,0
4968,608,57,4,31541.52894239026,3,1,0,58504.497981028086,0
4969,747,18,8,54330.26390983877,2,1,1,56913.89306662175,0
4970,537,46,4,46401.24025636143,2,0,1,72414.83147356563,0
4971,810,27,1,79810.24373423083,1,0,1,163678.32561712497,1
4972,522,45,5,44999.73540351423,3,0,1,47090.58827111365,0
4973,829,74,8,70519.7357089506,1,1,0,41906.146955936565,0
4974,639,48,2,145708.51973238884,2,0,0,111449.06028094525,0
4975,394,36,9,122201.84969083783,3,1,0,175691.0241001539,0
4976,410,20,3,16236.341078338579,3,1,1,60339.98079411624,0
4977,432,53,9,127549.13324914355,1,1,0,39126.132484499554,1
4978,472,60,7,95415.43431184269,1,1,1,108503.94118975956,0
4979,707,32,5,186913.11494142775,1,0,0,151787.87874770002,0
4980,365,50,6,57860.86342081065,1,0,1,131298.0208652325,0
4981,415,58,6,145233.28393983198,3,0,1,95269.8197790335,0
4982,773,60,3,146172.16460891397,2,1,0,27271.650044029975,0
4983,494,68,5,44300.15620183747,2,1,1,74106.79203155203,0
4984,724,62,8,180644.7249941872,2,0,0,185465.25620141267,0
4985,511,43,2,98236.64008592062,1,1,0,60115.24295214487,0
4986,583,33,7,135776.67337786048,2,1,1,130511.83586338926,1
4987,729,53,6,29171.11177670091,1,0,1,183339.69246043573,1
4988,493,50,3,51560.78339839385,1,1,0,107859.70481399393,0
4989,707,37,9,117221.42358744456,2,1,1,100330.19592687463,0
4990,537,30,2,63805.4536746699,2,1,0,45391.51095570548,0
4991,671,50,6,99938.58371419468,2,1,1,196510.09502714258,0
4992,799,22,9,74801.03987465784,3,0,1,51800.5297985034,0
4993,823,54,8,128110.7593288096,1,1,1,106662.3962354263,1
4994,362,31,9,97429.07255616177,3,0,0,50839.29378967748,0
4995,533,44,2,921.9871946336333,2,1,1,82709.02745275156,1
4996,460,40,9,129936.1675890768,3,1,0,179121.5866355779,0
4997,764,31,8,84424.31141003635,3,1,1,135797.72918542713,1
4998,639,57,7,68339.66809804457,2,1,1,21771.96468320427,0
4999,644,21,2,18829.35045664471,2,1,1,194017.24451588438,0
5000,800,56,7,44073.938113298296,1,1,1,161103.34902855282,0
5001,741,69,3,44754.45831617068,1,0,1,199556.47695470412,0
5002,564,36,5,187073.8998809458,3,0,0,157316.00675898505,0
5003,811,64,9,86502.59494930936,2,0,1,157673.65839969472,0
5004,469,71,1,8413.169443034007,1,1,0,145888.18401465012,1
5005,731,21,7,27763.336448664177,1,1,1,96184.2979805109,1
5006,404,47,8,15806.535146582411,3,0,1,76690.14419079176,1
5007,376,36,6,117773.87804144227,3,1,0,114533.6776573324,0
5008,467,48,7,37324.29831336535,3,0,1,52082.762416202975,0
5009,570,48,6,99711.5280563552,2,0,1,150037.6064406298,1
5010,580,26,9,74012.41257399511,1,1,1,199517.4434118125,0
5011,402,70,3,160775.27542883987,1,1,1,128168.21043452476,0
5012,644,30,0,64097.92745307246,1,1,0,174162.35478481292,0
5013,670,31,2,91653.09647936166,3,1,1,51019.1782341717,0
5014,750,72,6,144257.10971956517,2,0,0,168512.68099945065,0
5015,582,77,6,86670.24138612786,3,1,1,183338.01288207306,0
5016,507,63,2,158643.10720263782,3,1,1,170996.16127043846,0
5017,786,71,0,132336.87124733298,2,1,0,132906.71644608869,0
5018,618,27,9,82105.82278934319,2,1,0,186748.4099159649,0
5019,370,65,8,100796.38513727253,3,0,1,193064.06057379066,0
5020,752,48,5,193440.6911684387,2,1,1,166765.45624193022,0
5021,402,54,6,132322.29930167846,3,1,1,118480.63434059333,1
5022,624,40,0,180999.04519446497,1,1,0,170353.834902646,0
5023,662,44,0,35751.70069421287,2,1,1,86949.32700112232,0
5024,630,23,3,96647.23124903039,1,1,0,82386.45626842557,0
5025,563,43,6,181732.33396901013,2,0,0,82623.3394788315,1
5026,380,19,7,64522.41228828353,3,1,1,55859.28243853299,0
5027,686,62,9,193532.83962928416,3,1,1,132130.07542443497,0
5028,532,78,8,19415.498094731487,3,1,0,139066.06750480237,0
5029,372,30,0,180534.23405500737,3,1,1,174735.13126775983,0
5030,381,68,3,89042.42441317174,3,1,1,145011.93419296952,0
5031,795,67,3,14748.833028232133,3,0,1,160388.6855887175,0
5032,423,77,2,175904.31851721747,2,1,1,143989.78094766065,0
5033,359,36,6,50388.04248182269,2,1,0,145468.19135592924,0
5034,833,18,0,4450.02509904504,1,0,1,81298.71909562778,0
5035,805,57,8,27161.421113838456,2,1,1,193859.25944390649,1
5036,403,49,7,131822.94837995232,2,1,0,134982.35524359107,0
5037,401,39,1,195562.29782763898,1,0,1,125684.57412094375,0
5038,497,65,1,22292.42791670336,1,1,1,172499.00830383005,0
5039,509,46,7,92389.6096249524,3,1,0,95772.08879649726,0
5040,719,19,0,36127.3101895065,1,1,0,37325.4492444845,0
5041,363,57,6,149007.30682031842,1,1,0,63218.463321656156,0
5042,527,55,8,23611.77995236283,2,1,1,165456.50437665204,0
5043,761,65,2,47968.34969617792,3,1,0,151726.58915747204,1
5044,715,72,6,39281.19352981427,1,0,1,41093.98117052906,1
5045,849,28,5,110503.95607339559,3,1,1,32537.490240048413,0
5046,402,34,6,174636.81840012645,3,1,1,131943.1149462257,0
5047,757,72,6,102218.04023128371,1,0,1,188956.6850223393,1
5048,684,68,9,11648.69055429425,1,1,1,51485.72305947494,0
5049,371,60,0,112677.78611936625,1,0,1,118823.9887252326,0
5050,379,77,2,159504.19986360188,1,1,0,166154.13981208485,0
5051,540,25,9,26431.23946086454,3,0,0,115164.67699447402,0
5052,609,39,0,14542.242868918342,2,1,1,83202.75289857673,1
5053,554,21,4,37561.55551151381,3,1,0,162303.15987356516,0
5054,408,28,2,149217.26456432548,3,1,1,158820.67071020935,0
5055,820,25,0,118336.08390640031,3,1,1,169487.37060702548,0
5056,613,26,1,108118.93079234978,1,1,0,190118.33858862022,0
5057,815,43,9,49895.978926353666,1,1,1,47113.600504264396,0
5058,361,19,4,66447.31904937189,2,1,1,81340.54676133154,0
5059,468,33,2,193177.00258866846,2,0,1,197477.71654512692,1
5060,764,48,5,48125.04534587714,2,1,0,127016.5259102726,0
5061,811,23,8,180329.08465101768,3,0,1,140623.3885704262,0
5062,639,70,5,116106.30089154732,2,1,1,179137.14589015357,0
5063,687,38,1,24659.29327424956,3,1,1,144387.93846669234,0
5064,597,43,1,93462.4756310136,1,0,1,142982.0550187658,0
5065,703,76,7,189709.74347217518,3,1,0,38810.538424630686,0
5066,476,36,7,83713.11962747172,1,0,0,111231.366581126,0
5067,424,45,5,172677.31295787246,1,0,0,141174.8181819372,0
5068,710,25,9,51285.73893034154,2,1,0,165312.51307749233,0
5069,553,31,6,114184.43036007459,1,1,1,94382.85740971332,0
5070,398,41,0,168770.41164039474,2,0,0,42236.30957936021,0
5071,428,65,8,184137.6882339391,2,1,1,85848.61253559866,0
5072,790,61,4,97164.67343026014,2,1,0,97352.36325309849,0
5073,828,54,8,127937.6204290858,3,0,0,155181.61233713935,0
5074,590,73,1,596.0261564661895,2,1,1,23560.562306388474,0
5075,698,43,7,50644.661502677925,2,1,1,89443.60815235916,1
5076,503,48,6,55742.42074938915,1,1,1,100619.0509262166,1
5077,623,73,3,18698.602330886162,3,0,1,119020.80724465822,0
5078,445,68,2,55939.002671395334,2,1,1,194599.90879636086,0
5079,563,49,3,64224.406611627826,2,1,1,153308.37122289653,0
5080,643,67,3,193753.20791363865,2,1,0,60037.26710908897,1
5081,558,58,9,133720.47611216753,1,1,1,134059.21573862093,0
5082,692,19,9,85201.01588326885,1,0,1,82303.04927642267,0
5083,437,42,7,197610.89213910187,1,0,1,166054.62332315536,0
5084,655,69,3,30646.46404692224,2,1,1,50792.550712809665,0
5085,613,61,4,95210.23878609692,2,0,1,46010.5557937728,0
5086,774,78,1,129412.44140980988,2,1,1,38250.89810464822,0
5087,739,19,3,11116.126896815404,2,0,0,117938.84310127278,0
5088,674,59,6,143399.77161662377,2,1,1,42185.91227646099,0
5089,777,18,2,19973.47058439798,1,0,1,27515.6488253962,0
5090,726,53,0,28056.46171993539,2,1,1,79842.08736084696,0
5091,669,74,7,31937.902492416815,3,1,0,163669.98495550788,0
5092,506,29,7,185777.96533110357,2,1,1,48093.2858473496,0
5093,505,26,5,136647.10902763356,1,1,1,84420.2477352141,0
5094,488,53,6,131085.50022062083,2,1,1,98432.84619047873,0
5095,470,58,9,111098.69929299843,3,0,1,177674.62562557473,0
5096,414,45,1,58561.199739020565,2,0,1,105745.40492896039,1
5097,456,55,4,124177.94091987029,3,1,1,112151.97428642731,0
5098,496,50,6,82029.94397772796,3,0,1,65832.45606463644,0
5099,486,59,8,29083.230018522976,1,0,0,140337.73551140394,0
5100,760,78,0,137919.4580655466,3,0,0,24619.231180353527,0
5101,511,63,2,25916.433585984545,2,1,1,193599.18208886057,1
5102,777,39,5,38133.716204234646,3,1,1,109661.65099627401,0
5103,801,42,6,163539.86236952117,2,0,1,31126.385354689584,0
5104,449,78,5,132023.4192250308,2,0,1,120650.68029143983,0
5105,687,35,0,126198.23084272847,2,1,0,112516.79025681336,0
5106,748,23,3,83640.55686854481,2,1,1,63326.44813801904,0
5107,656,35,5,79256.10364787423,1,1,1,57585.73022214489,0
5108,490,69,7,138052.52183708025,2,1,1,68737.84984915149,0
5109,432,33,9,148001.10772180915,1,1,1,43351.76174509458,0
5110,526,32,3,102042.64047286211,3,1,0,115656.03230848783,0
5111,547,65,6,193853.84886970525,2,1,1,178208.47525726326,1
5112,461,25,2,191139.91178377438,3,1,1,186162.9662031024,0
5113,405,30,7,82485.89800255172,1,0,1,191537.6711845185,1
5114,809,72,0,164124.45085663072,2,1,1,128067.35500844731,0
5115,528,60,3,108653.56831968307,2,1,0,131878.83011207863,0
5116,770,77,7,102351.1775114349,1,1,1,75893.01594964736,0
5117,750,78,9,10992.812275730368,3,0,1,179362.20284978094,0
5118,535,74,3,114794.94209366203,1,1,0,107866.19721193759,0
5119,820,24,1,180115.5861126329,3,1,1,70275.5529226831,0
5120,567,34,1,156026.7698390184,3,1,1,193820.21491219284,1
5121,762,67,3,157263.4289398524,3,0,1,146968.06623223767,1
5122,766,49,3,31985.807715267845,2,1,0,103637.2604511686,1
5123,665,39,1,71689.88942671273,1,1,0,32354.63005091704,0
5124,824,72,6,46640.98333004716,2,1,0,45229.09045529405,1
5125,566,68,5,63183.05649112719,1,0,1,55365.80460238666,1
5126,469,74,2,115907.86869874508,3,1,0,182511.33644064423,0
5127,788,30,7,72956.76267404958,2,1,0,194885.98208978542,1
5128,743,64,7,112139.56349285321,2,1,1,68056.17403243008,0
5129,524,40,0,87700.2496549154,2,0,0,109696.702685522,0
5130,372,79,2,57323.11168994553,3,1,1,162539.35655698102,0
5131,562,71,4,19080.686841031726,1,1,0,89234.75375612383,0
5132,754,46,1,178367.69146895653,3,1,1,108627.91069480771,0
5133,584,39,4,2274.6732009297334,2,1,1,179772.23370986638,1
5134,362,18,9,330.4976283942329,2,1,0,57351.989673497,0
5135,450,46,2,165359.5479527092,3,0,1,198893.44341233032,0
5136,766,65,8,199362.188065158,2,1,0,102135.11204139853,0
5137,373,22,0,145420.56554273123,2,1,0,66494.53185745789,0
5138,713,75,3,3054.7676125769476,1,1,1,180648.90602292708,1
5139,360,52,9,45338.04533370267,1,0,0,33770.72315976819,1
5140,622,72,5,194364.54005239226,1,1,0,135617.4598240805,0
5141,801,27,8,161720.85043476697,1,0,0,31104.057566877447,0
5142,780,36,2,113359.96876094221,1,1,1,190314.669360784,0
5143,630,54,2,47372.1418880718,1,0,1,135149.49502442658,0
5144,443,24,4,2874.0411853497963,2,0,0,91634.70963525369,0
5145,550,63,6,4172.294527481801,2,1,0,96392.54805420368,0
5146,370,52,4,122396.17270604533,1,1,0,49724.58285295916,0
5147,689,62,7,4366.375270484624,3,1,0,84801.46041690109,1
5148,816,30,4,198726.02838507455,1,1,1,182683.81536206778,0
5149,560,27,6,36676.76669874762,2,1,1,164967.49227674192,0
5150,489,19,5,142141.47237385545,3,0,0,139066.78368423163,0
5151,642,23,9,31011.944282482684,3,0,1,194200.79200820762,0
5152,647,25,1,108018.6842195429,3,1,1,123218.6018082519,0
5153,750,53,2,16122.257693243513,2,1,0,51730.063291728635,0
5154,450,42,3,153355.68490664865,3,1,0,148450.7274629427,0
5155,653,61,4,116984.21894496593,2,1,0,126544.69601893616,0
5156,708,77,8,17233.338680283006,2,1,1,98578.47251087708,0
5157,377,64,5,169717.2378400011,1,0,1,46456.70320953918,0
5158,390,57,0,109403.7229553404,2,1,0,141978.62463800193,1
5159,704,24,2,184318.4620026636,3,1,1,99931.8508522374,0
5160,652,63,6,183324.67473562254,2,1,1,124154.01761004898,1
5161,845,40,7,184101.5578973165,2,1,0,76772.41221402156,0
5162,495,36,6,15557.040040093594,1,1,1,48030.96318428185,0
